2026-01-24 14:47:22.057 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 2: RANSAC 成功, inliers=39/66, H_est是否单位矩阵=False
2026-01-24 14:47:22.057 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 3: 总匹配点=56, Spatial Binning后=56
2026-01-24 14:47:22.059 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 3: RANSAC 成功, inliers=27/56, H_est是否单位矩阵=False
2026-01-24 14:47:22.060 | WARNING  | src.utils.metrics:compute_homography_errors:277 - ⚠️ Batch 3: Inliers 数量较少 (27), 可能导致配准质量差
2026-01-24 14:47:22.359 | WARNING  | __main__:_save_batch_results:482 - ⚠️ Batch 中有 1/4 个样本的 H_est 是单位矩阵
2026-01-24 14:47:22.361 | WARNING  | __main__:_save_batch_results:521 - 样本 008_01_vs_008_02: H_est 是单位矩阵
2026-01-24 14:47:23.340 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 0: 总匹配点=68, Spatial Binning后=63
2026-01-24 14:47:23.342 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 0: RANSAC 成功, inliers=34/63, H_est是否单位矩阵=False
2026-01-24 14:47:23.342 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 1: 匹配点数不足 (0 < 4)
2026-01-24 14:47:23.343 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 2: 总匹配点=109, Spatial Binning后=93
2026-01-24 14:47:23.346 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 2: RANSAC 成功, inliers=43/93, H_est是否单位矩阵=False
2026-01-24 14:47:23.347 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 3: 总匹配点=63, Spatial Binning后=63
2026-01-24 14:47:23.348 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 3: RANSAC 成功, inliers=32/63, H_est是否单位矩阵=False
2026-01-24 14:47:23.650 | WARNING  | __main__:_save_batch_results:482 - ⚠️ Batch 中有 1/4 个样本的 H_est 是单位矩阵
2026-01-24 14:47:23.853 | WARNING  | __main__:_save_batch_results:521 - 样本 024_01_vs_024_02: H_est 是单位矩阵
2026-01-24 14:47:24.632 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 0: 总匹配点=42, Spatial Binning后=37
2026-01-24 14:47:24.635 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 0: RANSAC 成功, inliers=17/37, H_est是否单位矩阵=False
2026-01-24 14:47:24.636 | WARNING  | src.utils.metrics:compute_homography_errors:277 - ⚠️ Batch 0: Inliers 数量较少 (17), 可能导致配准质量差
2026-01-24 14:47:24.637 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 1: 总匹配点=66, Spatial Binning后=66
2026-01-24 14:47:24.638 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 1: RANSAC 成功, inliers=39/66, H_est是否单位矩阵=False
2026-01-24 14:47:24.639 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 2: 匹配点数不足 (0 < 4)
2026-01-24 14:47:24.639 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 3: 总匹配点=56, Spatial Binning后=56
2026-01-24 14:47:24.646 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 3: RANSAC 成功, inliers=19/56, H_est是否单位矩阵=False
2026-01-24 14:47:24.647 | WARNING  | src.utils.metrics:compute_homography_errors:277 - ⚠️ Batch 3: Inliers 数量较少 (19), 可能导致配准质量差
2026-01-24 14:47:24.932 | WARNING  | __main__:_save_batch_results:482 - ⚠️ Batch 中有 1/4 个样本的 H_est 是单位矩阵
2026-01-24 14:47:25.317 | WARNING  | __main__:_save_batch_results:521 - 样本 012_01_vs_012_02: H_est 是单位矩阵
2026-01-24 14:47:25.753 | INFO     | src.utils.metrics:aggregate_metrics:350 - Aggregating metrics over 12 unique items...
2026-01-24 14:47:27.604 | INFO     | src.utils.metrics:aggregate_metrics:350 - Aggregating metrics over 18 unique items...
2026-01-24 14:47:31.465 | INFO     | __main__:on_validation_epoch_end:445 - Epoch 5 验证总结（真实数据） >> mse_real: 0.0306 | auc@5: 0.0000 | auc@10: 0.0000 | auc@20: 0.0000 | loss_c: 3.4265 | loss_f: 1.0000 | loss: 3.4265
